%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1629387402219514447,126057,1629387402200000048,gpsRover,1,3,33.9111326918,-84.5300071875,301.001,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402270565843,126058,1629387402250000000,gpsRover,1,3,33.9111327087,-84.5300071807,301.005,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402320546867,126059,1629387402299999952,gpsRover,1,3,33.9111327045,-84.5300071825,300.999,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402369445703,126060,1629387402349999905,gpsRover,1,3,33.9111326663,-84.530007194,301.004,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402420516468,126061,1629387402400000095,gpsRover,1,3,33.9111326583,-84.5300071835,301.005,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402470313564,126062,1629387402450000048,gpsRover,1,3,33.9111326513,-84.5300071535,301.001,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402525217246,126063,1629387402500000000,gpsRover,1,3,33.9111326203,-84.5300071657,301.009,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402572271723,126064,1629387402549999952,gpsRover,1,3,33.9111326132,-84.5300071783,301.007,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402621283155,126065,1629387402599999905,gpsRover,1,3,33.9111326,-84.5300071803,301.016,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402670361877,126066,1629387402650000095,gpsRover,1,3,33.9111325953,-84.5300072013,301.011,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402721355108,126067,1629387402700000048,gpsRover,1,3,33.9111325768,-84.5300071978,301.017,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402771272930,126068,1629387402750000000,gpsRover,1,3,33.9111325592,-84.530007185,301.014,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402821337971,126069,1629387402799999952,gpsRover,1,3,33.9111325522,-84.5300072028,301.018,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402871156196,126070,1629387402849999905,gpsRover,1,3,33.9111325607,-84.5300071822,301.019,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402921111282,126071,1629387402900000095,gpsRover,1,3,33.9111325503,-84.53000717,301.02,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402972127734,126072,1629387402950000048,gpsRover,1,3,33.9111325485,-84.5300071917,301.02,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387403022135595,126073,1629387403000000000,gpsRover,1,3,33.9111325483,-84.5300072127,301.022,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387403090941726,126074,1629387403049999952,gpsRover,1,3,33.9111325387,-84.5300072007,301.027,0.3969,0.0,0.0,0.0,0.297025,0.0,0.0,0.0,2.265025,2
1629387403121967879,126075,1629387403099999905,gpsRover,1,3,33.9111325425,-84.5300071907,301.025,0.3969,0.0,0.0,0.0,0.297025,0.0,0.0,0.0,2.265025,2
1629387403171218184,126076,1629387403150000095,gpsRover,1,3,33.9111325257,-84.530007205,301.028,0.3969,0.0,0.0,0.0,0.297025,0.0,0.0,0.0,2.265025,2
1629387403221848549,126077,1629387403200000048,gpsRover,1,3,33.9111325197,-84.530007197,301.029,0.3969,0.0,0.0,0.0,0.297025,0.0,0.0,0.0,2.265025,2
1629387403271801666,126078,1629387403250000000,gpsRover,1,3,33.911132534,-84.5300072055,301.025,0.3969,0.0,0.0,0.0,0.297025,0.0,0.0,0.0,2.265025,2
1629387403321840556,126079,1629387403299999952,gpsRover,1,3,33.9111325242,-84.5300072232,301.022,0.3969,0.0,0.0,0.0,0.297025,0.0,0.0,0.0,2.265025,2
